Date,Site_ID,CO2_Captured_Tons,Operational_Costs,Energy_Consumption,Revenue_CO2_Sales,Revenue_Carbon_Credits,Plant_Uptime_Percentage,Customer_Satisfaction_Score
2021-04-30,Site_8,391.8045746498629,240776.41792594548,264422.45952977566,61266.79797424554,37770.95515822346,97.98821612993788,10
2021-05-31,Site_9,1944.073145132991,431911.5057814216,41443.00887473329,109902.10418198552,67754.60096016705,86.67330267441336,2
2021-06-30,Site_10,402.7174417005296,317575.77517251077,12972.097032269365,80808.78944296321,49818.58467164443,76.5184396746524,2
2021-07-31,Site_1,1988.8011704201153,343956.3887037309,289796.3084491905,87521.47224461123,53956.95079286733,88.4852506083413,3
2021-08-31,Site_2,1284.5775279562383,202651.41370071188,135649.55847002304,51565.69455325747,31790.22898328187,85.92163033296397,2
2021-09-30,Site_3,1020.0744558345295,140771.37937537784,186219.56110165082,35820.00153935251,22083.015869037503,92.34830613683877,5
2021-10-31,Site_4,2082.931174282688,466727.27509251965,286169.1554131768,118761.15575802911,73216.2025271984,82.97148823811843,8
2021-11-30,Site_5,687.5291375931597,211590.15120126013,148824.4468550198,53840.20228664912,33192.46204336577,98.83802380642302,7
2021-12-31,Site_6,1813.232898884427,261568.2063779635,192407.46480436513,66557.3754883808,41032.593968391244,79.9042737901787,7
2022-01-31,Site_7,2230.8807838963544,45388.786483163545,246532.36836095623,11549.410177766802,7120.206512371295,70.82443126172305,8
2022-02-28,Site_8,4167.0144401046755,43884.18113499728,282554.8524019296,11166.555607991517,6884.176831283962,93.40583899075108,6
2022-03-31,Site_9,4670.750294162889,381451.34939394705,228423.3256148669,97062.25784748656,59838.8411004351,83.75239760079523,4
2022-04-30,Site_10,1610.8583288845396,466682.94080568466,39712.27022352451,118749.87467071065,73209.24774161582,92.23071781934146,5
2022-05-31,Site_1,1533.9460437281377,321980.7493128333,102972.56624639234,81929.65776994331,50509.59952334984,76.32854332182583,5
2022-06-30,Site_2,2875.9395439289688,451022.3293557694,82461.39263001266,114764.95153695832,70752.54430728265,80.14758773398165,7
2022-07-31,Site_3,773.3306893615869,389236.84295862925,19011.10840823721,99043.31672968938,61060.16306730103,73.37325210576732,3
2022-08-31,Site_4,1813.5897051674815,73144.02382778956,257637.59342187652,18611.873079110588,11474.211917801622,83.61557333459587,2
2022-09-30,Site_5,360.760257893346,42662.10939673231,31535.629410883514,10855.593168466634,6692.468618229911,71.09557689767956,3
2022-10-31,Site_6,1957.4339045324252,471623.75658811635,49526.500881340835,120007.09065962576,73984.32086950273,89.47405071711134,9
2022-11-30,Site_7,659.3415940432413,89186.00969641595,276641.6567599717,22693.83889530245,13990.742125004483,87.44456307031085,5
2022-12-31,Site_8,2852.88326783125,318286.52095110866,143864.02428237686,80989.64236204683,49930.08042012165,87.25401775436026,8
2021-01-31,Site_9,3243.8092985387425,125525.17342494625,256466.72687804,31940.526016437612,19691.320842392877,83.79674885117262,4
2021-02-28,Site_10,4936.748529715809,262618.58388705476,270915.81201295764,66824.64944818353,41197.36825208914,91.9758781358804,3
2021-03-31,Site_1,1056.179445071256,248886.71054577574,36283.817856258276,63330.50364663403,39043.22883644513,81.19196512476367,5
2021-04-30,Site_2,1115.290529132073,362177.35522688815,95550.5245994608,92157.89089593079,56815.3009395056,91.12184261577437,9
2021-05-31,Site_3,4742.355641089849,412063.2734382179,239414.08534084365,104851.61937291687,64640.97920159547,73.24949921024296,2
2021-06-30,Site_4,4336.74010843841,499438.87024636345,66639.53354553445,127084.78939694412,78347.71916139721,72.88775194696008,3
2021-07-31,Site_5,3118.6648422423723,112178.56418145557,133722.79500461573,28544.412646175417,17597.618379366515,81.3985579867752,1
2021-08-31,Site_6,4222.895460076024,223965.10170040722,297652.79406495095,56989.07209168842,35133.738952520056,80.57647065716465,8
2021-09-30,Site_7,1127.4915091352934,194244.1146580268,129475.02636023353,49426.41406892167,30471.363465311166,99.84154061705645,7
2021-10-31,Site_8,4382.741232030836,26559.215494201595,134771.33544403745,6758.128989767474,4166.383677066006,96.16290892173663,5
2021-11-30,Site_9,4349.8067974057385,126045.24159719048,128812.73544021117,32072.860037834685,19772.904710872466,76.12366117057701,2
2021-12-31,Site_10,1315.7500175523069,277759.89790966484,263923.8303854895,70677.43468055283,43572.60872584883,98.18438950640027,10
2022-01-31,Site_1,2591.029239873411,439702.2649786779,165158.4728551481,111884.50293148059,68976.74895465458,90.19797472263825,8
2022-02-28,Site_2,4655.8938930659215,163760.88137914255,247101.5240284187,41669.79857066464,25689.413276117273,87.9711635592544,10
2022-03-31,Site_3,3427.8349812206775,353697.1642187356,276778.8407509698,90000.06267606214,55485.00075038735,91.8599861760263,6
2022-04-30,Site_4,3336.5436160716285,470647.90423863626,116407.92225737669,119758.78001000608,73831.23745854928,70.34190498559319,10
2022-05-31,Site_5,2842.846542765393,97889.77683042768,113871.36076994696,24908.557210359308,15356.115033855915,90.71655496351562,6
2022-06-30,Site_6,1417.274666996926,63199.586365029034,37049.97163851996,16081.459817518433,9914.21320731657,94.77934715491517,1
2022-07-31,Site_7,4894.235320405169,493403.50958806585,129208.75099931021,125549.0608345757,77400.9431492282,70.65159424083505,3
2022-08-31,Site_8,2292.7972635486963,34512.68662771915,290019.467243319,8781.930628352718,5414.056535247293,85.94903588261795,10
2022-09-30,Site_9,1626.1054731095228,147693.46178664253,106246.39250132443,37581.36101261483,23168.893242783546,95.88540021304064,4
2022-10-31,Site_10,3670.045477440708,435976.4928251233,102815.84981715003,110936.46104350754,68392.28152983829,97.92789402091938,10
2022-11-30,Site_1,3077.7535849762908,144955.92463842445,136346.35453052275,36884.7806047343,22739.45171458074,75.36677307827154,3
2022-12-31,Site_2,1776.9824102026018,96010.11054100568,267021.3398601938,24430.266454956352,15061.2489845071,76.02532730745482,4
2021-01-31,Site_3,1588.578795199483,393097.279517307,161358.48934665805,100025.62466819209,61665.75549784309,77.2470793471991,3
2021-02-28,Site_4,1151.0827572964085,365595.01127188344,138174.49631786632,93027.53105528638,57351.433731635814,93.98756757142235,1
2021-03-31,Site_5,484.58354002727134,62808.68598636745,17869.83962686897,15981.993205572733,9852.892082926803,91.72977549915572,10
2021-04-30,Site_6,3165.9834419443678,255878.11980422135,85541.19898698958,65109.50369274403,40139.98161592521,84.48575898662946,5
2021-05-31,Site_7,2577.8988269044007,447803.6091771537,173540.1471613085,113945.93163202923,70247.61888069558,88.86756312157434,1
2021-06-30,Site_8,1250.757212688946,217792.4549965039,85743.36936460993,55418.410388885146,34165.42667397957,71.19715611755424,4
2021-07-31,Site_9,370.1101753584771,118865.90203268708,25607.06605540692,30246.040158729156,18646.67102448246,95.64956762708665,4
2021-08-31,Site_10,192.61523449244214,350249.3821804106,41038.77007258595,89122.75680275082,54944.14204883065,92.91927827041968,6
2021-09-30,Site_1,3718.630055359075,121691.46474463643,113044.24088394687,30965.01912406041,19089.921253924,71.66118341673608,10
2021-10-31,Site_2,1022.4406268603328,454897.5213770688,198754.3748618869,115751.01407881982,71360.45144921473,78.89367912944216,1
2021-11-30,Site_3,1406.5537350085826,215222.1421482706,292374.19416030776,54764.38106425356,33762.21787068603,79.84721852603884,10
2021-12-31,Site_4,169.14974952492219,249014.83706232542,264175.2814148654,63363.10609778856,39063.32823385649,95.9845982866003,7
2022-01-31,Site_5,838.1313686776765,350307.7386961421,240700.10966209177,89137.60591833532,54953.29652233711,90.79367150639469,10
2022-02-28,Site_6,4384.78401605623,186162.6994883269,17297.731290679698,47370.056412249956,29203.61983568543,95.7082410495465,1
2022-03-31,Site_7,1286.0980902380431,471599.99723378365,41108.32680874139,120001.04496970962,73980.59370421463,74.60658202710194,2
2022-04-30,Site_8,4774.395172567053,143724.89435096987,210825.50713853582,36571.538616289836,22546.338160577445,88.10137412249453,2
2022-05-31,Site_9,905.299508160681,483213.74864958005,162309.53218663766,122956.22375276449,75802.46017985808,79.23141073903341,5
2022-06-30,Site_10,1340.9811474322573,200220.44276610366,228041.80177214168,50947.12149525262,31408.87895343687,78.6327075100978,2
2022-07-31,Site_1,4351.778845537263,392349.26837148244,92422.44207605957,99835.2893847433,61548.41387572676,98.46465096066989,7
2022-08-31,Site_2,2190.3808595899236,406894.80503968714,154548.4669156792,103536.47600490462,63830.19386888219,84.97061408703794,1
2022-09-30,Site_3,1412.3618020486686,314305.54516341194,88726.07479259954,79976.66259672698,49305.57882125945,70.52073972545976,7
2022-10-31,Site_4,3494.7874373288805,407816.91939218075,89149.7866463581,103771.1127447898,63974.847320240966,70.36008131921234,8
2022-11-30,Site_5,351.01917951297514,299464.96658703615,215685.33694304142,76200.40104548412,46977.51516469826,83.56930711825356,9
2022-12-31,Site_6,4463.965365234672,305150.22925412643,68829.31524953812,77647.04537326156,47869.370783745784,95.443837941471,4
2021-01-31,Site_7,4223.651572247632,78931.86698205592,49601.1040383256,20084.619539472504,12382.159490598651,72.75612598960052,3
2021-02-28,Site_8,520.4054721489357,446327.39027453045,32139.897763600842,113570.300139328,70016.04222358353,92.07374214882195,4
2021-03-31,Site_9,4013.2318584600234,85461.90612544067,266215.3969993432,21746.22158674907,13406.536453221666,78.27726428156419,2
2021-04-30,Site_10,4809.735165227658,257629.23453555186,256383.35268535404,65555.08384298594,40414.68159096318,82.03458796834374,8
2021-05-31,Site_1,2511.141133858978,165987.30146693235,253901.50519138796,42236.3226135897,26038.67511007786,95.56355567210143,5
2021-06-30,Site_2,2883.9514156175856,151376.29964018252,163421.9100929211,38518.478047116674,23746.625500034133,79.57740690667879,5
2021-07-31,Site_3,3431.0040271070447,93119.97315840863,25023.480495390842,23694.85613253911,14607.868830339537,93.65538368865612,3
2021-08-31,Site_4,1406.9620217584538,278418.0245012445,88005.26374422174,70844.89837685299,43675.850024116815,94.65624423338687,5
2021-09-30,Site_5,3283.3401690430364,423824.4485908693,51420.18379775695,107844.31088408818,66485.97225833012,90.04075193513752,5
2021-10-31,Site_6,2426.8507505044163,253491.24667404918,59008.53749155916,64502.1515478949,39765.54927431678,97.12348078501583,5
2021-11-30,Site_7,2087.1548426065337,186350.2070781283,283379.22172692994,47417.76868291981,29233.034430466854,90.29376299291033,6
2021-12-31,Site_8,4523.727641978774,464284.3102289465,240283.50184313502,118139.5307831084,72832.97099185959,94.30849441986098,5
2022-01-31,Site_9,4009.725238747571,75586.25912858799,116894.48648813547,19233.312413030777,11857.32900554175,74.63594163260579,1
2022-02-28,Site_10,4679.577378197772,245356.3924351694,68877.16338370129,62432.19604520663,38489.42257834643,91.8967869464062,2
2022-03-31,Site_1,4199.5939419468195,383091.4503513837,278835.1571445907,97479.58997196206,60096.126179480314,88.76294613036463,9
2022-04-30,Site_2,304.8719456511767,449982.4139906224,186476.64914109022,114500.33972349422,70589.41123568176,70.19132987251828,4
2022-05-31,Site_3,3071.9940162715347,464612.3914233699,275858.8466508739,118223.01273051434,72884.43757729004,99.79602587733845,1
2022-06-30,Site_4,3518.4207194258074,64882.28628323765,216551.17845259098,16509.63146667003,10178.180848761222,80.50013510906575,9
2022-07-31,Site_5,3357.80163100987,274866.9943815273,64841.76914723144,69941.32049817515,43118.79464231198,71.88287611340385,1
2022-08-31,Site_6,1432.5865303159187,113647.51751344754,87627.01230205657,28918.195377059084,17828.055275596347,75.04253522260676,8
2022-09-30,Site_7,2185.5887221784587,96812.6337902314,99837.04234073013,24634.47262349845,15187.142001443914,77.55580410112742,5
2022-10-31,Site_8,291.2427766096198,434142.89906868566,137859.50167501462,110469.89368109644,68104.64294733349,80.59704128648985,4
2022-11-30,Site_9,561.061225708799,190846.06631137058,63951.89941962172,48561.76318926062,29938.306562012178,91.21594045917877,5
2022-12-31,Site_10,2846.508313034001,61971.16995813971,60879.08057629702,15768.882944428293,9721.509696649204,93.38686969507071,10
2021-01-31,Site_1,2953.8176458813427,116944.52580547235,30333.627680116435,29757.13609511987,18345.261875092572,99.82437244462574,7
2021-02-28,Site_2,1086.0235240558302,196645.67977311765,67804.53720139284,50037.50466490155,30848.10056046784,75.22517588218565,4
2021-03-31,Site_3,2296.1933463335768,328329.0569394903,118551.69049765555,83545.01729805284,51505.46799237415,78.60755060068301,2
2021-04-30,Site_4,2413.1785727684414,315871.13096630457,225255.16432403002,80375.03395686022,49551.17459707001,96.5067909843017,7
2021-05-31,Site_5,155.55020992238326,463005.3891673977,190984.0292110903,117814.10274086957,72632.34474082231,93.16928955296592,3
2021-06-30,Site_6,798.3518381822155,164493.9850110072,127025.27825443003,41856.34056050956,25804.416334323778,97.77654173027462,9
2021-07-31,Site_7,3159.0702806851255,204584.03402737042,216247.5270515859,52057.45973580423,32093.402011292204,96.37623944884494,5
2021-08-31,Site_8,4964.818528208324,148707.07650915257,75489.06078606387,37839.28049228266,23327.900493416444,81.57334220636551,9
2021-09-30,Site_9,3286.919564893437,67132.64616869958,108303.53388256904,17082.24711424706,10531.198154425227,98.60092037632192,3
2021-10-31,Site_10,689.0616692205137,480874.8798192912,168926.3249635794,122361.08654893067,75435.5583442432,94.70784148041582,5
2021-11-30,Site_1,4125.057455785623,57062.18827604694,152879.61879074914,14519.767306083044,8951.430431478417,97.22934598376239,4
2021-12-31,Site_2,2214.5348337897617,241659.1655702227,237090.69271464823,61491.4176527425,37909.4330954535,87.0713590974018,4
2022-01-31,Site_3,510.1310251507766,289304.9596450118,76081.79034422066,73615.13502111213,45383.69974905208,91.45220143230834,1
2022-02-28,Site_4,3039.14045829751,353101.5593578551,260646.33511225122,89848.50795571877,55391.567329099154,96.75483304868288,6
2022-03-31,Site_5,1217.4258810081028,143314.70798855022,246559.26923862458,36467.16458657948,22481.991615201758,86.29420675929737,8
2022-04-30,Site_6,2142.2305621596943,262874.19120906794,126002.7833391624,66889.6900459855,41237.46575325241,74.07508041194804,5
2022-05-31,Site_7,1659.6418243843214,199948.29915340676,263413.6889118505,50877.873153231805,31366.18737973411,93.48816843629598,2
2022-06-30,Site_8,3249.9843427854735,57509.45728433902,194299.4213961704,14633.577205770147,9021.594186722334,85.76618123629736,9
2022-07-31,Site_9,2212.0698967524477,69048.67694120311,169651.1722881719,17569.79099941075,10831.768754376031,70.51624078537375,6
2022-08-31,Site_10,609.5122567607345,207803.98706903102,180258.4746203809,52876.79334907633,32598.52083894066,99.2213350039949,7
2022-09-30,Site_1,1156.8102740470656,11726.79713218935,159201.31655140297,2983.943847041455,1839.600125481301,73.86429931334877,6
2022-10-31,Site_2,2552.1818408265017,22235.461056243534,197760.87393823016,5657.9274338073765,3488.1098809938644,98.53612009030203,4
2022-11-30,Site_3,3967.0027126467226,36099.625347363995,136067.48953677417,9185.735347982247,5663.001974899898,96.75740283271094,5
2022-12-31,Site_4,147.7419996644127,385047.0107567414,141567.69964253853,97977.19237552608,60402.897851790345,85.77045256866415,6
2021-01-31,Site_5,3100.8936915480604,445804.88719834987,76140.14032740647,113437.3465441004,69934.07638809826,70.58376161711678,5
2021-02-28,Site_6,667.8206175107644,453090.8777372505,158468.4489519565,115291.30431220037,71077.04057162847,72.89409072964011,2
2021-03-31,Site_7,3059.8421764640307,13980.293075055772,98131.87575444796,3557.3574805553603,2193.109389139443,79.74372473774108,10
2021-04-30,Site_8,4200.35741384342,330551.0365269897,113344.78467868092,84110.4114328393,51854.03323844298,84.31776480011541,10
2021-05-31,Site_9,1219.5665357369815,150348.3278572548,40116.04302066016,38256.90533958006,23585.36603595811,96.80032268975656,7
2021-06-30,Site_10,2528.022287138612,44240.94512811374,176300.5246089995,11257.336041054832,6940.14293004956,81.40402907980261,2
2021-07-31,Site_1,3892.859336638222,60840.663410135225,293933.57493103825,15481.219738530548,9544.165451317467,93.9125366245447,9
2021-08-31,Site_2,960.3296483476412,42699.204963162796,88335.5531068457,10865.032326145838,6698.28785496532,70.82460044436708,2
2021-09-30,Site_3,847.5495992396114,279631.11548647285,266890.2949092549,71153.57561757522,43866.14941307109,85.59269138853153,9
2021-10-31,Site_4,4534.724756332375,160369.07540487798,15818.83491683532,40806.736094766275,25157.335623069273,73.23353324502952,10
2021-11-30,Site_5,3503.768591732093,91475.80835031472,136161.66711645777,23276.489940361455,14349.946248991291,97.03621748283484,2
2021-12-31,Site_6,3709.209478906886,81283.3095476104,259657.7040868565,20682.95619491763,12751.033786784972,87.21570060519646,9
2022-01-31,Site_7,4235.4462752989975,421311.35731110646,97619.05426747247,107204.84188187293,66091.73988767645,76.39849134384588,5
2022-02-28,Site_8,2743.186326336556,21049.8658796927,59110.82540760629,5356.246643027771,3302.123800483768,86.38663488518125,5
2022-03-31,Site_9,2493.1869460430726,252676.10176459048,201066.58528747014,64294.73373298704,39637.67627874755,90.16935016035649,8
2022-04-30,Site_10,2825.661022758563,45643.276068649706,285397.5538128395,11614.166361760392,7160.128672541437,78.69439931847862,4
2022-05-31,Site_1,3613.3880477674898,81516.86943575942,192208.00138159434,20742.38670977193,12787.672674172813,83.08887664561018,4
2022-06-30,Site_2,2015.592795246081,237994.04219432862,36189.18547983945,60558.808158192034,37334.4797346853,72.03201516514432,3
2022-07-31,Site_3,566.324408913221,111379.97890393445,227236.3530330822,28341.20851478851,17472.34311791402,92.55907420172306,6
2022-08-31,Site_4,764.4247344561348,321980.3792166283,11721.166806201412,81929.56359706036,50509.541465807146,87.10285906233159,9
2022-09-30,Site_5,4872.124494407777,195701.6902424363,167140.2806340946,49797.30167341156,30700.01551733806,99.70058489523608,3
2022-10-31,Site_6,353.41654546983403,394395.07195369113,256245.87052631073,100355.85462882264,61869.342129547294,97.89943346393936,10
2022-11-30,Site_7,3586.934753500831,332368.3698759109,134629.4836602248,84572.84125092249,52139.1210266115,90.81653775173704,5
2022-12-31,Site_8,4724.0394892629165,489178.3064708447,73686.61619723402,124473.93616907563,76738.12924556747,89.9498292393134,8
2021-01-31,Site_9,733.3717814788571,184947.8349957432,264313.4847948175,47060.92789345912,29013.04223399185,84.07120688743822,4
2021-02-28,Site_10,3639.0954514751834,228615.28442061125,54839.24384996996,58172.33500304917,35863.22003922844,77.3348800800528,3
2021-03-31,Site_1,1582.0373301035222,337417.19740744494,125445.1073125742,85857.54138495488,52931.13811839259,84.38534093974533,3
2021-04-30,Site_2,1261.128589724703,216820.0313977271,143546.61181458653,55170.9722025177,34012.88113625381,74.05025364088485,4
2021-05-31,Site_3,4277.85078024407,127137.8795010353,19125.670842166262,32350.887372448713,19944.308445614424,95.98283245732085,2
2021-06-30,Site_4,4555.833088771321,13271.84091731182,162278.24806568632,3377.0881850952596,2081.9734443804196,93.103989905968,7
2021-07-31,Site_5,1800.5474960226627,145046.88742376125,184896.79934871715,36907.92655333014,22753.72118214579,92.23656067067198,5
2021-08-31,Site_6,3199.9729298754105,433456.3443650592,130558.24387274618,110295.19630546604,67996.94208880373,87.13938763929474,1
2021-09-30,Site_7,962.0944082388598,298874.1635919537,20180.478622289425,76050.06818459145,46884.83501924703,78.36225036623497,3
2021-10-31,Site_8,3969.8212384886383,12278.593167376583,41988.595635456804,3124.3511863565686,1926.1611910585482,97.24494942711189,6
2021-11-30,Site_9,4418.075450590962,396084.3856788617,123758.5924960387,100785.70919517381,62134.347288736986,99.17899016021164,10
2021-12-31,Site_10,1661.4945256894905,17649.71087871599,132963.28920437122,4491.059714339299,2768.7364231850474,74.08797768854743,10
2022-01-31,Site_1,3299.53822281266,477053.12544050877,274884.70156423363,121388.62149006405,74836.034044853,78.54582489444013,9
2022-02-28,Site_2,4394.446719668314,261766.78725683497,118019.23521520747,66607.90541440996,41063.745646515476,90.62160627617455,9
2022-03-31,Site_3,175.33704062380664,454965.05430156627,220093.83949396174,115768.19817881365,71371.04543962653,91.16338264880788,7
2022-04-30,Site_4,4293.1027841908,444103.61278648686,188455.68780502133,113004.44851950057,69667.19493817954,84.28960988145366,2
2022-05-31,Site_5,2903.3602864430673,443780.6870941404,21153.883726945598,112922.27841611541,69616.53710403564,80.28791366498206,6
2022-06-30,Site_6,2128.6753853982405,194143.08714538737,143443.08574400452,49400.70709869577,30455.515128989355,92.39405786176133,9
2022-07-31,Site_7,2660.8176495588814,101080.35982946884,205038.22392034734,25720.417465222137,15856.626539191288,83.98958137706578,3
2022-08-31,Site_8,4137.9038395037605,182083.592847825,99861.49460511781,46332.106746697995,28563.724303842286,88.7727913792537,1
2022-09-30,Site_9,3638.4347927951453,75795.53548453125,223446.94366955044,19286.563858213027,11890.158499078118,89.92987125122,1
2022-10-31,Site_10,2556.197768343022,418852.24041294074,281113.12406277534,106579.10693867216,65705.97455862327,86.72674947655378,3
2022-11-30,Site_1,2489.4963970933677,288609.271125654,88430.08402211174,73438.11349908912,45274.566055249736,81.9267566631141,3
2022-12-31,Site_2,4506.36279220738,131805.37095368368,180428.37898978408,33538.55457980736,20676.504778951337,84.6659436472963,9
2021-01-31,Site_3,1238.4767976576782,411791.4591438015,14058.81872144551,104782.45482762638,64598.33928854168,79.52810224559423,10
2021-02-28,Site_4,568.9383094647844,235833.91300181331,193572.89272465624,60009.15217453665,36995.61705216313,87.51913812923587,5
2021-03-31,Site_5,3425.3267816076163,15330.940892342278,158257.7327736601,3901.0367647180606,2404.9875231391425,76.57818711560621,10
2021-04-30,Site_6,3540.8373898082455,85115.40902402975,120424.87172493734,21658.053617087964,13352.1809370437,98.81760507862637,1
2021-05-31,Site_7,2885.0915314226972,216660.56763907304,272167.9718430944,55130.395828926674,33987.86581901731,81.63376127048598,1
2021-06-30,Site_8,1386.4290708829647,48029.565964532005,282883.0825813886,12221.3700996446,7534.46952131847,73.12005634712607,9
2021-07-31,Site_9,1550.169995983355,325241.251478167,108313.33764556122,82759.30931629837,51021.07935240016,91.20026588626662,1
2021-08-31,Site_10,3123.5118214223644,106689.91694506652,164349.2567464829,27147.798126030946,16736.60611566252,70.8733050797168,5
2021-09-30,Site_1,1437.4958775053587,301114.36036167433,35953.84376711365,76620.09777509414,47236.25802181342,72.51360310350131,6
2021-10-31,Site_2,2548.14394076461,14614.510197908994,164347.52169008614,3718.7372895597728,2292.599973450878,85.0329515322345,9
2021-11-30,Site_3,1727.1643144344766,80952.32752704005,265118.8447760771,20598.73611737819,12699.112144437979,85.08876311377422,7
2021-12-31,Site_4,2601.147063059782,169706.31746096045,68169.14155252872,43182.64536202093,26622.082686090373,78.12041996732093,10
2022-01-31,Site_5,1223.883108478229,52964.1612935436,23962.501186340516,13477.003262192082,8308.566837416101,99.1503752569608,6
2022-02-28,Site_6,1070.4963437448876,491930.7759519464,123791.08553257394,125174.31618586282,77169.91323106161,72.70337646548116,2
2022-03-31,Site_7,3696.591865083257,123688.46304874856,67911.21875338408,31473.165614098234,19403.193351106154,89.5486977554413,9
2022-04-30,Site_8,1990.0649330659921,450355.7154651476,93184.44340744326,114595.32820376249,70647.97159377766,88.32485845831192,2
2022-05-31,Site_9,1239.5743367071007,346320.4393554848,278477.9320881158,88123.01709243946,54327.802938307206,98.93040158405124,1
2022-06-30,Site_10,4306.259967262585,479697.3942696822,263727.15250883275,122061.46929443827,75250.84443298542,91.31134191926128,3
2022-07-31,Site_1,2068.332334948962,456142.85329163354,106427.36446224917,116067.89518984283,71555.80852075566,79.60952354476214,1
2022-08-31,Site_2,667.7638097766838,440543.9488476535,271452.51888951997,112098.6737211406,69108.78515631556,70.22494727389002,6
2022-09-30,Site_3,3569.4350228432068,293108.88598512986,253666.27979219152,74583.06364384212,45980.427337473855,81.6557368797485,9
2022-10-31,Site_4,1471.8627472843505,482674.78287642554,294254.13537395606,122819.08113961603,75717.91181658815,98.15029902467798,1
2022-11-30,Site_5,2869.6870022593025,98601.84053263057,162791.68530733336,25089.745481882954,15467.817526971232,90.09355346231193,1
2022-12-31,Site_6,3156.09589728458,232554.20113529215,161353.68600266398,59174.61262090939,36481.123768687314,79.16421197804694,5
2021-01-31,Site_7,4816.61441835041,392751.98715830623,283838.62948444317,99937.76325143383,61611.58897140068,70.83968902284666,6
2021-02-28,Site_8,1036.3958830143188,246920.80532767103,265702.926570331,62830.26895225802,38734.83435795767,70.48931481627336,8
2021-03-31,Site_9,1492.4430806246578,497266.97186987754,287410.0597182551,126532.13868389264,78007.0102294631,92.80234597082875,7
2021-04-30,Site_10,4667.877177183771,369242.6424174291,110834.73378004988,93955.68956185343,57923.64306018608,91.87699828748208,2
2021-05-31,Site_1,3619.6352409386036,111114.16775795435,137434.68552694013,28273.57150149481,17430.64492769317,75.9080138202038,3
2021-06-30,Site_2,2301.7218851785397,407583.8656354365,240417.37043191266,103711.81101767473,63938.28783044014,76.33180299125297,5
2021-07-31,Site_3,3700.3896464235177,444856.30579686223,191973.94005365626,113195.97512746547,69785.27101135852,74.46076978103814,8
2021-08-31,Site_4,2125.587103727201,274314.40981297544,25294.477537909715,69800.7125124896,43032.10987833182,98.05575751173394,1
2021-09-30,Site_5,2109.252454756993,495364.69275410444,267116.3725729416,126048.09397851564,77708.59687237766,92.46363859910662,2
2021-10-31,Site_6,866.4420956981578,272592.6997107676,163589.16477814387,69362.61452137059,42762.02265124319,92.32380499403274,2
2021-11-30,Site_7,2658.0364083046356,388834.203791745,126288.59559605378,98940.863122702,60997.00046172557,97.05364963933431,3
2021-12-31,Site_8,1387.0556295066365,168774.03181218714,229816.00118541956,42945.42048348133,26475.833648340744,99.43246516531362,5
2022-01-31,Site_9,3204.6078361711675,127026.67606484352,39737.85350699158,32322.59108613508,19926.86379701461,89.65454545489584,3
2022-02-28,Site_10,2053.170295912886,394042.63314448844,149515.6455960632,100266.17476105275,61814.05452882176,86.99016465438841,3
2022-03-31,Site_1,4283.233060373562,104555.57335517599,174004.0154654172,26604.70342159163,16401.7884590148,86.02939748141884,2
2022-04-30,Site_2,3879.676696539566,149125.63630390164,94995.46996749075,37945.785184917964,23393.56059158837,74.9324328168777,6
2022-05-31,Site_3,824.8728426484396,190425.5137914393,237114.1343581983,48454.751437453124,29872.33386207406,97.93374552220726,4
2022-06-30,Site_4,2996.350619609514,316008.49822497345,282007.8283322556,80409.98776237672,49572.72360345561,77.08412814096587,4
2022-07-31,Site_5,3597.329040370642,177695.7803179761,193013.91301568726,45215.60527977362,27875.401619522818,89.38366271304943,5
2022-08-31,Site_6,2620.760466888145,167253.37940560305,199795.18398310003,42558.48265715362,26237.286641307863,93.38951774943465,7
2022-09-30,Site_7,658.3416817550623,227101.5229832659,278161.8071229815,57787.15061928794,35625.754028799616,87.11835934556845,8
2022-10-31,Site_8,2565.912231207284,230393.17011571024,160274.410810071,58624.727162718365,36142.119615210526,90.17254128910744,1
2022-11-30,Site_9,2221.2050493158586,20273.71748514721,47066.169709914866,5158.75169191807,3180.3682462686475,74.67670833943288,9
2022-12-31,Site_10,1696.196736333474,165073.4294970715,254377.8540799815,42003.783190360096,25895.314653554302,73.13555003190497,7
2021-01-31,Site_1,2954.424300576119,240134.62975627652,283771.48512980645,61103.4916734372,37670.27689252595,72.16596250617631,5
2021-02-28,Site_2,1691.8744316394407,125389.48929527977,77454.1808118079,31906.000491752948,19670.03587095979,96.86504744894893,10
2021-03-31,Site_3,1254.2277663259235,243732.03291143334,69822.9188926517,62018.869409502266,38234.60688144235,80.5891998698787,10
2021-04-30,Site_4,3705.9162493834674,288951.4409111479,164372.9832021822,73525.1803609576,45328.24273893711,72.08124329797411,4
2021-05-31,Site_5,1145.518004774457,421364.0022663025,96744.11242462072,107218.23766150176,66099.99838017809,85.69233520820345,8
2021-06-30,Site_6,4045.9124516159986,389625.699353732,256428.57306171424,99142.26323950531,61121.16354894675,87.91312903958456,1
2021-07-31,Site_7,4897.8889304700615,135747.9516376597,142949.41836046026,34541.76451350034,21294.983280728604,95.14221363954611,8
2021-08-31,Site_8,2262.0697106204802,73074.43125370616,77962.35845208557,18594.164890685814,11463.294827092774,75.70455797635624,10
2021-09-30,Site_9,4080.7226913601476,10635.554655300626,10183.62083949164,2706.271585993782,1668.415293443515,70.98229474760264,5
